	-1
martin	5.26
tesla	-1
first	6.82
reveal	5.96
its	4.96
plan	6.14
for	5.22
the	4.98
model	5.8
s	5.04
to	4.98
fisker	-1
in	5.5
it	5.02
ask	5.2
him	5.54
to	4.98
design	6.32
a	5.24
sleek	-1
four	5.2
door	5.38
sedan	-1
that	4.94
would	5.38
cost	4.1
between	5.1
and	5.22
tesla	-1
could	5.52
still	5.14
barely	4.24
make	6.0
roadster	-1
and	5.22
have	5.82
no	3.48
idea	7.06
if	4.66
its	4.96
all	6.22
electric	5.66
powertrain	-1
would	5.38
hold	5.7
up	6.14
over	4.82
time	5.74
musk	-1
though	4.78
refuse	3.46
to	4.98
wait	3.74
and	5.22
find	6.0
out	4.62
he	5.42
want	5.7
the	4.98
model	5.8
s	5.04
to	4.98
ship	5.96
in	5.5
late	3.46
or	4.98
early	5.66
and	5.22
need	4.84
fisker	-1
to	4.98
work	5.24
fast	6.44
by	4.98
reputation	6.28
fisker	-1
have	5.82
a	5.24
flair	-1
for	5.22
the	4.98
dramatic	5.26
and	5.22
have	5.82
produce	6.26
some	5.02
of	4.94
the	4.98
most	6.22
stun	-1
car	6.72
design	6.32
over	4.82
the	4.98
past	4.62
decade	5.2
not	3.86
just	5.76
for	5.22
aston	-1
martin	5.26
but	4.24
also	5.42
for	5.22
special	7.2
version	5.28
of	4.94
bmw	-1
and	5.22
mercedes	6.51
benz	5.84
vehicle	6.08
fisker	-1
have	5.82
a	5.24
studio	6.34
in	5.5
orange	6.54
county	5.3
california	6.08
and	5.22
musk	-1
and	5.22
other	5.04
tesla	-1
executive	5.58
would	5.38
meet	6.38
there	5.1
to	4.98
go	5.54
over	4.82
his	5.56
evolve	-1
take	5.18
on	5.56
the	4.98
model	5.8
s	5.04
each	5.4
visit	6.54
be	5.68
less	4.1
inspire	7.12
than	4.74
the	4.98
last	3.74
fisker	-1
baffle	-1
the	4.98
tesla	-1
team	6.26
with	5.72
his	5.56
stodgy	-1
design	6.32
some	5.02
of	4.94
the	4.98
early	5.66
style	6.76
be	5.68
like	7.22
a	5.24
giant	5.34
egg	5.98
say	5.54
ron	5.0
lloyd	5.18
the	4.98
former	4.52
vice	4.16
president	5.86
of	4.94
the	4.98
whitestar	-1
project	5.74
at	4.9
tesla	-1
they	5.62
be	5.68
terrible	2.84
when	4.96
musk	-1
push	4.44
back	5.18
fisker	-1
blame	2.82
the	4.98
physical	5.88
constraint	-1
tesla	-1
have	5.82
put	5.04
in	5.5
place	5.56
for	5.22
the	4.98
model	5.8
s	5.04
as	5.22
too	5.22
restrictive	-1
he	5.42
say	5.54
they	5.62
would	5.38
not	3.86
let	5.38
him	5.54
make	6.0
the	4.98
car	6.72
sexy	7.4
lloyd	5.18
say	5.54
fisker	-1
try	6.02
a	5.24
couple	7.3
of	4.94
different	5.38
approach	5.94
and	5.22
unveiled	-1
some	5.02
foam	-1
model	5.8
of	4.94
the	4.98
car	6.72
for	5.22
musk	-1
and	5.22
his	5.56
crew	5.6
to	4.98
dissect	-1
we	6.38
kept	5.74
on	5.56
tell	5.42
him	5.54
they	5.62
be	5.68
not	3.86
right	6.54
lloyd	5.18
say	5.54
not	3.86
long	4.74
after	5.08
these	5.1
meeting	5.46
fisker	-1
start	6.1
his	5.56
own	6.16
company	5.44
fisker	-1
automotive	-1
and	5.22
unveiled	-1
the	4.98
fisker	-1
karma	6.22
hybrid	-1
in	5.5
this	5.06
luxury	7.3
sedan	-1
look	5.54
like	7.22
a	5.24
vehicle	6.08
batman	6.22
might	5.08
take	5.18
out	4.62
for	5.22
a	5.24
sunday	7.28
drive	6.08
with	5.72
its	4.96
elongate	-1
line	4.98
and	5.22
sharp	4.84
edge	4.98
the	4.98
car	6.72
be	5.68
stun	-1
and	5.22
truly	6.86
original	6.36
it	5.02
rapidly	5.58
become	5.7
clear	6.3
that	4.94
he	5.42
be	5.68
try	6.02
to	4.98
compete	5.66
with	5.72
us	6.26
lloyd	5.18
say	5.54
as	5.22
musk	-1
dug	4.96
into	5.04
the	4.98
situation	5.0
he	5.42
discover	6.84
that	4.94
fisker	-1
have	5.82
be	5.68
shopping	7.1
his	5.56
idea	7.06
for	5.22
a	5.24
car	6.72
company	5.44
to	4.98
investor	5.94
around	5.62
silicon	-1
valley	6.26
for	5.22
some	5.02
time	5.74
kleiner	-1
perkins	-1
caufield	-1
byers	-1
one	5.4
of	4.94
the	4.98
more	6.24
famous	6.68
venture	5.64
capital	5.92
firm	5.32
in	5.5
silicon	-1
valley	6.26
once	4.94
have	5.82
a	5.24
chance	6.44
to	4.98
invest	6.62
in	5.5
tesla	-1
and	5.22
then	5.34
end	4.36
up	6.14
put	5.04
money	7.3
into	5.04
fisker	-1
instead	4.92
all	6.22
of	4.94
this	5.06
be	5.68
too	5.22
much	5.74
for	5.22
musk	-1
and	5.22
he	5.42
launch	6.4
a	5.24
lawsuit	2.96
against	3.4
fisker	-1
in	5.5
accuse	-1
him	5.54
of	4.94
steal	2.46
tesla	-1
s	5.04
idea	7.06
and	5.22
use	5.64
the	4.98
tesla	-1
have	5.82
paid	7.14
for	5.22
design	6.32
work	5.24
to	4.98
help	6.08
get	5.92
his	5.56
rival	3.68
car	6.72
company	5.44
off	4.02
the	4.98
ground	5.26
fisker	-1
ultimately	5.72
prevail	6.82
in	5.5
the	4.98
dispute	3.54
with	5.72
an	4.84
arbitrator	-1
order	5.22
tesla	-1
to	4.98
reimburse	-1
fisker	-1
s	5.04
legal	5.18
fee	3.46
and	5.22
deem	-1
tesla	-1
s	5.04
allegation	-1
baseless	-1
tesla	-1
have	5.82
thought	6.38
about	5.16
do	5.76
a	5.24
hybrid	-1
like	7.22
fisker	-1
where	5.02
a	5.24
gas	4.76
engine	5.7
would	5.38
be	5.68
present	6.96
to	4.98
recharge	-1
the	4.98
car	6.72
s	5.04
battery	5.44
after	5.08
they	5.62
have	5.82
consume	5.31
an	4.84
initial	5.42
charge	4.9
the	4.98
car	6.72
would	5.38
be	5.68
able	6.56
to	4.98
travel	7.18
fifty	5.71
to	4.98
eighty	-1
mile	5.04
after	5.08
be	5.68
plug	5.18
into	5.04
an	4.84
outlet	-1
and	5.22
then	5.34
take	5.18
advantage	6.84
of	4.94
ubiquitous	-1
gas	4.76
station	5.16
as	5.22
need	4.84
to	4.98
top	6.76
up	6.14
the	4.98
battery	5.44
eliminate	3.82
range	5.56
anxiety	3.03
tesla	-1
s	5.04
engineer	6.3
prototyped	-1
the	4.98
hybrid	-1
vehicle	6.08
and	5.22
ran	5.5
all	6.22
sort	5.28
of	4.94
cost	4.1
and	5.22
performance	6.74
metric	-1
in	5.5
the	4.98
end	4.36
they	5.62
found	6.54
the	4.98
hybrid	-1
to	4.98
be	5.68
too	5.22
much	5.74
of	4.94
a	5.24
compromise	5.42
it	5.02
would	5.38
be	5.68
expensive	3.54
and	5.22
the	4.98
performance	6.74
would	5.38
not	3.86
be	5.68
as	5.22
good	7.2
as	5.22
the	4.98
all	6.22
electric	5.66
car	6.72
say	5.54
j	5.04
b	4.84
straubel	-1
and	5.22
we	6.38
would	5.38
have	5.82
need	4.84
to	4.98
build	6.22
a	5.24
team	6.26
to	4.98
compete	5.66
with	5.72
the	4.98
core	5.38
competency	-1
of	4.94
every	5.64
car	6.72
company	5.44
in	5.5
the	4.98
world	6.52
we	6.38
would	5.38
have	5.82
be	5.68
bet	5.24
against	3.4
all	6.22
the	4.98
thing	5.58
we	6.38
believe	6.7
in	5.5
like	7.22
the	4.98
power	6.68
electronics	6.48
and	5.22
battery	5.44
improve	6.44
we	6.38
decide	5.84
to	4.98
put	5.04
all	6.22
the	4.98
effort	5.86
into	5.04
go	5.54
where	5.02
we	6.38
think	6.2
the	4.98
endpoint	-1
be	5.68
and	5.22
to	4.98
never	3.34
look	5.54
back	5.18
after	5.08
come	5.82
to	4.98
this	5.06
conclusion	5.66
straubel	-1
and	5.22
others	5.22
inside	5.4
tesla	-1
start	6.1
to	4.98
let	5.38
go	5.54
of	4.94
their	5.16
anger	2.3
toward	6.12
fisker	-1
they	5.62
figure	5.5
he	5.42
would	5.38
end	4.36
up	6.14
deliver	6.24
a	5.24
kluge	-1
of	4.94
a	5.24
car	6.72
and	5.22
get	5.92
what	4.8
be	5.68
come	5.82
to	4.98
him	5.54
a	5.24
large	6.06
car	6.72
company	5.44
might	5.08
spend	5.04
billion	7.56
and	5.22
need	4.84
thousand	5.9
of	4.94
people	6.16
to	4.98
design	6.32
a	5.24
new	6.82
vehicle	6.08
and	5.22
bring	5.3
it	5.02
to	4.98
market	6.28
tesla	-1
have	5.82
nothing	3.9
close	4.94
to	4.98
these	5.1
resource	6.46
as	5.22
it	5.02
give	6.54
birth	7.12
to	4.98
the	4.98
model	5.8
s	5.04
accord	5.76
to	4.98
lloyd	5.18
tesla	-1
initially	5.2
aim	5.86
to	4.98
make	6.0
about	5.16
ten	5.44
thousand	5.9
model	5.8
s	5.04
sedan	-1
per	5.0
year	5.38
and	5.22
have	5.82
budget	5.08
around	5.62
million	7.38
to	4.98
achieve	7.42
this	5.06
goal	7.02
include	5.94
engineering	5.86
the	4.98
car	6.72
and	5.22
acquire	6.36
the	4.98
manufacturing	5.66
machine	5.38
need	4.84
to	4.98
stamp	-1
out	4.62
the	4.98
body	5.96
part	4.98
one	5.4
of	4.94
the	4.98
thing	5.58
elon	-1
push	4.44
hard	4.1
with	5.72
everyone	6.12
be	5.68
to	4.98
do	5.76
as	5.22
much	5.74
as	5.22
possible	6.24
in	5.5
house	6.34
lloyd	5.18
say	5.54
tesla	-1
would	5.38
make	6.0
up	6.14
for	5.22
its	4.96
lack	3.16
of	4.94
r	4.78
d	4.72
money	7.3
by	4.98
hire	6.5
smart	7.48
people	6.16
who	5.06
could	5.52
outwork	-1
and	5.22
outthink	-1
the	4.98
third	5.3
party	7.58
rely	5.53
on	5.56
by	4.98
the	4.98
rest	7.18
of	4.94
the	4.98
automaker	-1
the	4.98
mantra	-1
be	5.68
that	4.94
one	5.4
great	7.88
engineer	6.3
will	6.02
replace	5.04
three	5.72
medium	5.32
one	5.4
lloyd	5.18
say	5.54
a	5.24
small	4.52
team	6.26
of	4.94
tesla	-1
engineer	6.3
begin	6.28
the	4.98
process	5.46
of	4.94
try	6.02
to	4.98
figure	5.5
out	4.62
the	4.98
mechanical	5.73
inner	5.42
working	5.56
of	4.94
the	4.98
model	5.8
s	5.04
their	5.16
first	6.82
step	5.32
in	5.5
this	5.06
journey	7.14
take	5.18
place	5.56
at	4.9
a	5.24
mercedes	6.51
dealership	-1
where	5.02
they	5.62
test	4.06
drove	5.26
a	5.24
cl	-1
door	5.38
coupe	5.48
and	5.22
an	4.84
e	4.72
class	5.52
sedan	-1
the	4.98
car	6.72
have	5.82
the	4.98
same	5.36
chassis	-1
and	5.22
the	4.98
tesla	-1
engineer	6.3
take	5.18
measurement	5.51
of	4.94
every	5.64
inch	5.2
of	4.94
the	4.98
vehicle	6.08
study	6.12
what	4.8
they	5.62
like	7.22
and	5.22
didn	4.8
t	4.84
like	7.22
in	5.5
the	4.98
end	4.36
they	5.62
prefer	6.52
the	4.98
style	6.76
on	5.56
the	4.98
cl	-1
and	5.22
settle	5.08
on	5.56
it	5.02
as	5.22
their	5.16
baseline	-1
for	5.22
think	6.2
about	5.16
the	4.98
model	5.8
s	5.04
after	5.08
purchasing	-1
a	5.24
cl	-1
tesla	-1
s	5.04
engineer	6.3
tore	3.62
it	5.02
apart	3.52
one	5.4
team	6.26
have	5.82
reshaped	-1
the	4.98
boxy	-1
rectangular	-1
battery	5.44
pack	5.34
from	5.18
the	4.98
roadster	-1
and	5.22
make	6.0
it	5.02
flat	5.02
the	4.98
engineer	6.3
cut	3.42
the	4.98
floor	5.16
out	4.62
of	4.94
the	4.98
cl	-1
and	5.22
plopped	-1
in	5.5
the	4.98
pack	5.34
next	5.62
they	5.62
put	5.04
the	4.98
electronics	6.48
that	4.94
tie	5.5
the	4.98
whole	5.88
system	5.3
together	6.8
in	5.5
the	4.98
trunk	5.44
after	5.08
that	4.94
they	5.62
replace	5.04
the	4.98
interior	5.8
of	4.94
the	4.98
car	6.72
to	4.98
restore	6.14
its	4.96
fit	6.22
and	5.22
finish	6.72
follow	5.66
three	5.72
month	5.18
of	4.94
work	5.24
tesla	-1
have	5.82
in	5.5
effect	5.16
built	6.24
an	4.84
all	6.22
electric	5.66
mercedes	6.51
cl	-1
tesla	-1
use	5.64
the	4.98
car	6.72
to	4.98
woo	5.78
investor	5.94
and	5.22
future	6.76
partner	6.7
like	7.22
daimler	-1
that	4.94
would	5.38
eventually	5.28
turn	5.2
to	4.98
tesla	-1
for	5.22
electric	5.66
powertrains	-1
in	5.5
their	5.16
vehicle	6.08
now	5.9
and	5.22
again	5.42
the	4.98
tesla	-1
team	6.26
take	5.18
the	4.98
car	6.72
out	4.62
for	5.22
drive	6.08
on	5.56
public	5.18
road	5.86
it	5.02
weigh	-1
more	6.24
than	4.74
the	4.98
roadster	-1
but	4.24
be	5.68
still	5.14
fast	6.44
and	5.22
have	5.82
a	5.24
range	5.56
of	4.94
about	5.16
mile	5.04
per	5.0
charge	4.9
to	4.98
perform	6.48
these	5.1
joyride	-1
cum	4.82
test	4.06
in	5.5
relative	6.58
secrecy	-1
the	4.98
engineer	6.3
have	5.82
to	4.98
weld	-1
the	4.98
tip	6.24
of	4.94
the	4.98
exhaust	-1
pipe	5.53
back	5.18
onto	5.14
the	4.98
car	6.72
to	4.98
make	6.0
it	5.02
look	5.54
like	7.22
any	5.22
other	5.04
cl	-1
it	5.02
be	5.68
at	4.9
this	5.06
time	5.74
the	4.98
summer	6.4
of	4.94
when	4.96
an	4.84
artsy	-1
car	6.72
lover	7.3
name	5.74
franz	-1
von	5.12
holzhausen	-1
join	6.22
tesla	-1
his	5.56
job	5.96
would	5.38
be	5.68
to	4.98
breathe	6.28
new	6.82
life	7.32
into	5.04
the	4.98
car	6.72
s	5.04
early	5.66
design	6.32
and	5.22
if	4.66
possible	6.24
turn	5.2
the	4.98
model	5.8
s	5.04
into	5.04
an	4.84
iconic	-1
product	5.56
von	5.12
holzhausen	-1
grow	6.68
up	6.14
in	5.5
a	5.24
small	4.52
connecticut	5.56
town	5.88
his	5.56
father	7.06
work	5.24
on	5.56
the	4.98
design	6.32
and	5.22
marketing	5.2
of	4.94
consumer	5.5
product	5.56
and	5.22
franz	-1
treat	6.74
the	4.98
family	7.72
basement	5.18
full	6.22
of	4.94
marker	-1
different	5.38
kind	7.24
of	4.94
paper	5.8
and	5.22
other	5.04
material	5.62
as	5.22
a	5.24
playground	-1
for	5.22
his	5.56
imagination	6.96
as	5.22
he	5.42
grow	6.68
old	3.98
von	5.12
holzhausen	-1
drift	4.76
toward	6.12
car	6.72
he	5.42
and	5.22
a	5.24
friend	7.66
strip	4.92
down	3.66
a	5.24
dune	-1
buggy	-1
motor	5.48
one	5.4
winter	5.9
and	5.22
then	5.34
built	6.24
it	5.02
back	5.18
up	6.14
and	5.22
von	5.12
holzhausen	-1
always	6.48
fill	5.7
the	4.98
margin	5.04
of	4.94
his	5.56
school	6.26
notebook	5.9
with	5.72
drawing	6.58
of	4.94
car	6.72
and	5.22
have	5.82
picture	6.64
of	4.94
car	6.72
on	5.56
his	5.56
bedroom	6.8
wall	4.98
apply	5.82
to	4.98
college	6.94
von	5.12
holzhausen	-1
decide	5.84
to	4.98
follow	5.66
his	5.56
father	7.06
s	5.04
path	5.82
and	5.22
enrol	-1
in	5.5
the	4.98
industrial	5.02
design	6.32
program	5.68
at	4.9
syracuse	4.98
university	6.74
then	5.34
through	5.62
a	5.24
chance	6.44
encounter	5.24
with	5.72
another	5.2
designer	6.32
during	5.2
an	4.84
internship	-1
von	5.12
holzhausen	-1
heard	5.36
about	5.16
the	4.98
art	6.6
center	5.3
college	6.94
of	4.94
design	6.32
in	5.5
los	4.7
angeles	5.84
this	5.06
guy	5.92
have	5.82
be	5.68
teach	6.56
me	6.58
about	5.16
car	6.72
design	6.32
and	5.22
this	5.06
school	6.26
in	5.5
los	4.7
angeles	5.84
and	5.22
i	5.92
get	5.92
super	7.68
intrigue	-1
say	5.54
von	5.12
holzhausen	-1
i	5.92
go	5.54
to	4.98
syracuse	4.98
for	5.22
two	5.4
year	5.38
and	5.22
then	5.34
decide	5.84
to	4.98
transfer	5.4
out	4.62
to	4.98
california	6.08
the	4.98
move	5.72
to	4.98
los	4.7
angeles	5.84
kick	3.72
off	4.02
a	5.24
long	4.74
and	5.22
storied	-1
design	6.32
career	6.66
in	5.5
the	4.98
automotive	-1
industry	5.38
von	5.12
holzhausen	-1
would	5.38
go	5.54
on	5.56
to	4.98
intern	-1
in	5.5
michigan	5.32
with	5.72
ford	5.62
and	5.22
in	5.5
europe	6.4
with	5.72
volkswagen	-1
where	5.02
he	5.42
begin	6.28
to	4.98
pick	5.6
up	6.14
on	5.56
a	5.24
mix	5.8
of	4.94
design	6.32
sensibility	-1
after	5.08
graduate	7.08
in	5.5
he	5.42
start	6.1
work	5.24
for	5.22
volkswagen	-1
on	5.56
just	5.76
about	5.16
the	4.98
most	6.22
excite	-1
project	5.74
imaginable	-1
a	5.24
top	6.76
secret	4.84
new	6.82
version	5.28
of	4.94
the	4.98
beetle	-1
it	5.02
really	5.84
be	5.68
a	5.24
magical	7.38
time	5.74
von	5.12
holzhausen	-1
say	5.54
only	4.92
fifty	5.71
people	6.16
in	5.5
the	4.98
world	6.52
knew	5.94
we	6.38
be	5.68
do	5.76
this	5.06
project	5.74
von	5.12
holzhausen	-1
have	5.82
a	5.24
chance	6.44
to	4.98
work	5.24
on	5.56
the	4.98
exterior	-1
and	5.22
interior	5.8
of	4.94
the	4.98
vehicle	6.08
include	5.94
the	4.98
signature	-1
flower	7.88
vase	-1
built	6.24
into	5.04
the	4.98
dashboard	-1
in	5.5
volkswagen	-1
launch	6.4
the	4.98
new	6.82
beetle	-1
and	5.22
von	5.12
holzhausen	-1
saw	5.44
firsthand	-1
how	4.68
the	4.98
look	5.54
of	4.94
the	4.98
car	6.72
captivate	-1
the	4.98
public	5.18
and	5.22
change	5.56
the	4.98
way	5.24
people	6.16
felt	5.48
about	5.16
volkswagen	-1
which	4.94
have	5.82
suffer	2.08
from	5.18
woeful	-1
sale	6.58
in	5.5
the	4.98
united	7.32
state	5.28
it	5.02
start	6.1
a	5.24
rebirth	-1
of	4.94
the	4.98
vw	-1
brand	5.58
and	5.22
brought	5.9
design	6.32
back	5.18
into	5.04
their	5.16
mix	5.8
he	5.42
say	5.54
von	5.12
holzhausen	-1
spent	4.76
eight	5.3
year	5.38
with	5.72
vw	-1
climb	5.68
the	4.98
rank	5.72
of	4.94
its	4.96
design	6.32
team	6.26
and	5.22
fall	4.04
in	5.5
love	8.42
with	5.72
the	4.98
car	6.72
culture	6.72
of	4.94
southern	5.64
california	6.08
los	4.7
angeles	5.84
have	5.82
long	4.74
adore	6.96
its	4.96
car	6.72
with	5.72
the	4.98
climate	5.8
lending	-1
itself	5.2
to	4.98
all	6.22
manner	5.38
of	4.94
vehicle	6.08
from	5.18
convertible	-1
to	4.98
surfboard	-1
tot	5.68
van	5.2
almost	4.7
all	6.22
of	4.94
the	4.98
major	5.76
carmaker	-1
set	5.58
up	6.14
design	6.32
studio	6.34
in	5.5
the	4.98
city	5.76
the	4.98
presence	6.02
of	4.94
the	4.98
studio	6.34
allow	6.0
von	5.12
holzhausen	-1
to	4.98
hop	5.6
from	5.18
vw	-1
to	4.98
general	5.32
motor	5.48
and	5.22
mazda	-1
where	5.02
he	5.42
serve	5.46
as	5.22
the	4.98
company	5.44
s	5.04
director	5.8
of	4.94
design	6.32
gm	4.82
taught	5.96
von	5.12
holzhausen	-1
just	5.76
how	4.68
nasty	2.62
a	5.24
big	6.22
car	6.72
company	5.44
could	5.52
become	5.7
none	3.84
of	4.94
the	4.98
car	6.72
in	5.5
gm	4.82
s	5.04
lineup	-1
really	5.84
excite	-1
him	5.54
and	5.22
it	5.02
seem	5.24
near	5.72
impossible	2.9
to	4.98
make	6.0
a	5.24
large	6.06
impact	4.82
on	5.56
the	4.98
company	5.44
s	5.04
culture	6.72
he	5.42
be	5.68
one	5.4
member	5.94
of	4.94
a	5.24
thousand	5.9
person	5.54
design	6.32
team	6.26
that	4.94
divvyed	-1
up	6.14
the	4.98
make	6.0
of	4.94
car	6.72
haphazardly	-1
without	3.54
any	5.22
consideration	6.12
as	5.22
to	4.98
which	4.94
person	5.54
really	5.84
want	5.7
to	4.98
work	5.24
on	5.56
which	4.94
car	6.72
they	5.62
take	5.18
all	6.22
the	4.98
spirit	6.6
out	4.62
of	4.94
me	6.58
say	5.54
von	5.12
holzhausen	-1
i	5.92
knew	5.94
i	5.92
didn	4.8
t	4.84
want	5.7
to	4.98
die	1.74
there	5.1
mazda	-1
by	4.98
contrast	4.94
need	4.84
and	5.22
want	5.7
help	6.08
it	5.02
let	5.38
von	5.12
holzhausen	-1
and	5.22
his	5.56
team	6.26
in	5.5
los	4.7
angeles	5.84
put	5.04
their	5.16
imprint	-1
on	5.56
every	5.64
car	6.72
in	5.5
the	4.98
north	5.52
american	6.74
vehicle	6.08
lineup	-1
and	5.22
to	4.98
produce	6.26
a	5.24
set	5.58
of	4.94
concept	5.48
car	6.72
that	4.94
reshaped	-1
how	4.68
the	4.98
company	5.44
approach	5.94
design	6.32
as	5.22
von	5.12
holzhausen	-1
put	5.04
it	5.02
we	6.38
brought	5.9
the	4.98
zoom	-1
zoom	-1
back	5.18
into	5.04
the	4.98
look	5.54
and	5.22
feel	5.9
of	4.94
the	4.98
car	6.72
von	5.12
holzhausen	-1
start	6.1
a	5.24
project	5.74
to	4.98
make	6.0
mazda	-1
s	5.04
car	6.72
more	6.24
green	6.78
by	4.98
revaluating	-1
the	4.98
type	5.56
of	4.94
material	5.62
use	5.64
to	4.98
fabricate	-1
the	4.98
seat	5.86
and	5.22
the	4.98
fuel	5.4
go	5.54
into	5.04
the	4.98
vehicle	6.08
he	5.42
have	5.82
in	5.5
fact	5.9
just	5.76
make	6.0
an	4.84
ethanol	-1
base	5.08
concept	5.48
car	6.72
when	4.96
in	5.5
early	5.66
a	5.24
friend	7.66
told	5.08
him	5.54
that	4.94
tesla	-1
need	4.84
a	5.24
chief	6.18
designer	6.32
after	5.08
play	7.26
phone	6.44
tag	5.08
for	5.22
a	5.24
month	5.18
with	5.72
musk	-1
s	5.04
assistant	5.62
mary	5.88
beth	5.52
brown	5.44
to	4.98
inquire	-1
about	5.16
the	4.98
position	5.86
von	5.12
holzhausen	-1
finally	5.58
get	5.92
in	5.5
touch	6.4
and	5.22
met	5.82
musk	-1
for	5.22
an	4.84
interview	5.06
at	4.9
the	4.98
spacex	-1
headquarters	5.4
musk	-1
instantly	6.36
saw	5.44
von	5.12
holzhausen	-1
with	5.72
his	5.56
bouffant	-1
trendy	-1
clothes	6.46
and	5.22
laid	5.46
back	5.18
attitude	5.8
as	5.22
a	5.24
free	7.96
spirit	6.6
creative	7.4
complement	-1
and	5.22
wooed	-1
him	5.54
with	5.72
vigor	-1
they	5.62
take	5.18
a	5.24
tour	6.66
of	4.94
the	4.98
spacex	-1
factory	5.08
in	5.5
hawthorne	-1
and	5.22
tesla	-1
s	5.04
headquarters	5.4
in	5.5
silicon	-1
valley	6.26
both	5.9
facility	5.26
be	5.68
chaotic	-1
and	5.22
reek	-1
of	4.94
start	6.1
up	6.14
musk	-1
ramped	-1
up	6.14
the	4.98
charm	7.06
and	5.22
sell	5.48
von	5.12
holzhausen	-1
on	5.56
the	4.98
idea	7.06
that	4.94
he	5.42
have	5.82
a	5.24
chance	6.44
to	4.98
shape	5.48
the	4.98
future	6.76
of	4.94
the	4.98
automobile	6.16
and	5.22
that	4.94
it	5.02
make	6.0
sense	6.3
to	4.98
leave	4.52
his	5.56
cushy	-1
job	5.96
at	4.9
a	5.24
big	6.22
proven	-1
automaker	-1
for	5.22
this	5.06
once	4.94
in	5.5
a	5.24
lifetime	6.26
opportunity	7.14
elon	-1
and	5.22
i	5.92
go	5.54
for	5.22
a	5.24
drive	6.08
in	5.5
the	4.98
roadster	-1
and	5.22
everyone	6.12
be	5.68
check	6.1
it	5.02
out	4.62
von	5.12
holzhausen	-1
say	5.54
i	5.92
knew	5.94
i	5.92
could	5.52
stay	5.56
at	4.9
mazda	-1
for	5.22
ten	5.44
year	5.38
and	5.22
get	5.92
very	6.12
comfortable	7.32
or	4.98
take	5.18
a	5.24
huge	6.14
leap	6.26
of	4.94
faith	7.08
at	4.9
tesla	-1
there	5.1
be	5.68
no	3.48
history	5.84
no	3.48
baggage	-1
