	-1
read	6.52
poem	6.52
about	5.16
me	6.58
then	5.34
i	5.92
get	5.92
to	4.98
reed	5.26
and	5.22
reed	5.26
well	6.68
the	4.98
guy	5.92
can	5.62
t	4.84
be	5.68
beat	4.2
whether	4.92
pitch	5.62
to	4.98
us	6.26
or	4.98
the	4.98
street	5.44
but	4.24
that	4.94
late	3.46
return	5.2
movie	6.84
apollo	-1
fooey	-1
it	5.02
be	5.68
actually	5.3
teen	5.92
vixen	-1
in	5.5
heat	4.16
roar	5.18
from	5.18
the	4.98
crowd	4.14
i	5.92
look	5.54
at	4.9
reed	5.26
who	5.06
be	5.68
laugh	8.22
and	5.22
shake	5.14
his	5.56
head	5.96
i	5.92
be	5.68
wind	5.8
up	6.14
just	5.76
one	5.4
more	6.24
stanza	-1
to	4.98
go	5.54
i	5.92
found	6.54
patty	-1
mccord	-1
in	5.5
the	4.98
audience	5.98
and	5.22
wink	6.44
at	4.9
her	5.84
then	5.34
i	5.92
take	5.18
a	5.24
moment	5.68
survey	6.18
my	6.16
audience	5.98
of	4.94
friend	7.66
and	5.22
colleague	5.78
for	5.22
the	4.98
last	3.74
time	5.74
and	5.22
smile	8.1
i	5.92
read	6.52
the	4.98
last	3.74
word	5.56
on	5.56
the	4.98
page	5.62
lastly	-1
patty	-1
who	5.06
s	5.04
mad	2.6
nough	-1
to	4.98
spit	3.14
because	5.0
of	4.94
that	4.94
last	3.74
iffy	-1
bit	4.54
i	5.92
ve	4.92
be	5.68
die	1.74
to	4.98
roast	6.5
her	5.84
since	5.24
the	4.98
shorn	-1
scrotum	-1
poster	5.84
and	5.22
hey	6.06
you	6.24
can	5.62
t	4.84
fire	3.8
me	6.58
i	5.92
quit	3.9
wait	3.74
the	4.98
story	6.48
doesn	4.71
t	4.84
end	4.36
there	5.1
you	6.24
re	4.88
probably	5.64
use	5.64
to	4.98
reading	6.78
that	4.94
by	4.98
now	5.9
but	4.24
it	5.02
s	5.04
true	7.08
because	5.0
the	4.98
netflix	5.96
story	6.48
be	5.68
far	4.38
from	5.18
over	4.82
of	4.94
course	5.42
reed	5.26
be	5.68
still	5.14
there	5.1
still	5.14
ceo	5.1
and	5.22
chairman	5.3
still	5.14
have	5.82
the	4.98
time	5.74
of	4.94
his	5.56
life	7.32
unlike	4.04
me	6.58
reed	5.26
be	5.68
not	3.86
only	4.92
a	5.24
phenomenal	-1
early	5.66
stage	5.72
ceo	5.1
he	5.42
s	5.04
as	5.22
good	7.2
or	4.98
well	6.68
as	5.22
a	5.24
late	3.46
stage	5.72
ceo	5.1
he	5.42
s	5.04
take	5.18
the	4.98
company	5.44
to	4.98
height	5.65
i	5.92
could	5.52
only	4.92
dream	7.1
of	4.94
we	6.38
re	4.88
still	5.14
good	7.2
friend	7.66
he	5.42
tell	5.42
me	6.58
that	4.94
occasionally	5.08
he	5.42
get	5.92
angry	2.32
email	6.88
from	5.18
people	6.16
who	5.06
ve	4.92
be	5.68
cut	3.42
off	4.02
in	5.5
traffic	3.34
by	4.98
someone	5.3
with	5.72
a	5.24
netflix	5.96
vanity	-1
plate	5.72
and	5.22
assume	4.72
that	4.94
it	5.02
could	5.52
only	4.92
be	5.68
him	5.54
after	5.08
a	5.24
few	4.5
year	5.38
off	4.02
christina	-1
found	6.54
an	4.84
exercise	6.3
company	5.44
call	5.74
poletential	-1
which	4.94
run	5.48
empower	-1
pole	5.5
dance	7.36
exercise	6.3
class	5.52
for	5.22
woman	6.84
in	5.5
redwood	-1
city	5.76
can	5.62
t	4.84
say	5.54
i	5.92
saw	5.44
that	4.94
come	5.82
but	4.24
her	5.84
dedication	6.66
organizational	5.86
genius	7.6
and	5.22
commitment	6.32
to	4.98
woman	6.84
s	5.04
health	7.22
have	5.82
inspire	7.12
thousand	5.9
of	4.94
people	6.16
to	4.98
nurture	-1
their	5.16
body	5.96
and	5.22
mind	6.04
te	4.9
go	5.54
on	5.56
to	4.98
take	5.18
the	4.98
vp	5.02
of	4.94
marketing	5.2
position	5.86
at	4.9
several	5.66
company	5.44
include	5.94
markmonitor	-1
and	5.22
recurly	-1
she	6.18
still	5.14
have	5.82
her	5.84
boston	5.76
accent	5.62
after	5.08
netflix	5.96
eric	5.08
meyer	5.08
take	5.18
a	5.24
position	5.86
as	5.22
cto	-1
at	4.9
lowermybills	-1
take	5.18
vita	5.59
and	5.22
eventually	5.28
boris	-1
with	5.72
him	5.54
now	5.9
he	5.42
s	5.04
vp	5.02
of	4.94
software	6.3
at	4.9
align	-1
a	5.24
huge	6.14
d	4.72
printing	5.77
company	5.44
boris	-1
eventually	5.28
become	5.7
a	5.24
cto	-1
himself	5.42
first	6.82
at	4.9
shoedazzle	-1
and	5.22
then	5.34
at	4.9
carbon	5.0
vita	5.59
last	3.74
a	5.24
few	4.5
more	6.24
year	5.38
as	5.22
a	5.24
technologist	-1
before	5.1
change	5.56
track	5.14
entirely	5.6
and	5.22
get	5.92
a	5.24
doctorate	-1
in	5.5
psychology	5.8
last	3.74
i	5.92
heard	5.36
she	6.18
be	5.68
a	5.24
postdoctoral	-1
fellow	5.5
at	4.9
usc	-1
after	5.08
netflix	5.96
jim	5.26
cook	6.64
spent	4.76
a	5.24
couple	7.3
of	4.94
year	5.38
at	4.9
wineshopper	-1
before	5.1
finally	5.58
get	5.92
the	4.98
cfo	-1
job	5.96
he	5.42
d	4.72
always	6.48
want	5.7
at	4.9
mozilla	-1
he	5.42
be	5.68
there	5.1
for	5.22
almost	4.7
fifteen	5.86
year	5.38
steve	5.38
kahn	-1
didn	4.8
t	4.84
stay	5.56
in	5.5
that	4.94
trophy	-1
house	6.34
for	5.22
long	4.74
he	5.42
s	5.04
now	5.9
down	3.66
in	5.5
san	5.02
diego	5.06
pursue	5.68
his	5.56
dream	7.1
of	4.94
be	5.68
a	5.24
professional	6.44
photographer	6.64
i	5.92
have	5.82
two	5.4
of	4.94
his	5.56
photo	6.88
prominently	-1
hang	3.86
in	5.5
my	6.16
house	6.34
corey	-1
bridge	5.86
be	5.68
the	4.98
only	4.92
one	5.4
of	4.94
us	6.26
besides	5.14
reed	5.26
of	4.94
course	5.42
who	5.06
stayed	5.4
in	5.5
the	4.98
entertainment	7.76
business	5.94
he	5.42
spent	4.76
year	5.38
do	5.76
marketing	5.2
strategy	6.24
for	5.22
james	5.28
cameron	-1
before	5.1
strike	3.96
out	4.62
on	5.56
his	5.56
own	6.16
form	5.28
his	5.56
own	6.16
consult	-1
company	5.44
suresh	-1
kumar	-1
be	5.68
still	5.14
at	4.9
netflix	5.96
twenty	5.9
one	5.4
year	5.38
later	4.6
he	5.42
s	5.04
currently	5.34
an	4.84
engineering	5.86
manager	5.02
and	5.22
he	5.42
still	5.14
have	5.82
that	4.94
silver	6.38
dollar	7.02
from	5.18
predict	-1
the	4.98
hundredth	-1
order	5.22
and	5.22
kho	-1
braun	-1
i	5.92
have	5.82
no	3.48
idea	7.06
where	5.02
kho	-1
braun	-1
be	5.68
netflix	5.96
have	5.82
go	5.54
on	5.56
to	4.98
do	5.76
many	5.82
thing	5.58
in	5.5
the	4.98
year	5.38
since	5.24
i	5.92
left	4.64
as	5.22
i	5.92
write	5.8
this	5.06
the	4.98
company	5.44
have	5.82
just	5.76
pass	5.9
million	7.38
subscriber	-1
with	5.72
customer	5.66
in	5.5
nearly	5.26
every	5.64
country	6.28
in	5.5
the	4.98
world	6.52
netflix	5.96
make	6.0
its	4.96
own	6.16
tv	6.7
show	6.24
produce	6.26
its	4.96
own	6.16
movie	6.84
and	5.22
have	5.82
change	5.56
the	4.98
way	5.24
people	6.16
consume	5.31
entertainment	7.76
it	5.02
introduce	5.86
the	4.98
concept	5.48
of	4.94
binge	-1
watch	5.7
and	5.22
be	5.68
a	5.24
popular	6.6
euphemism	-1
for	5.22
get	5.92
laid	5.46
i	5.92
know	6.1
that	4.94
the	4.98
stock	5.8
market	6.28
be	5.68
never	3.34
an	4.84
indicator	-1
of	4.94
real	6.78
value	6.36
but	4.24
i	5.92
can	5.62
t	4.84
help	6.08
but	4.24
note	5.42
that	4.94
as	5.22
of	4.94
this	5.06
write	5.8
the	4.98
little	4.6
dvd	6.66
by	4.98
mail	6.36
company	5.44
that	4.94
blockbuster	-1
could	5.52
have	5.82
purchase	6.34
for	5.22
million	7.38
be	5.68
now	5.9
worth	6.78
billion	7.56
and	5.22
guess	5.64
where	5.02
blockbuster	-1
be	5.68
they	5.62
re	4.88
down	3.66
to	4.98
one	5.4
last	3.74
store	5.98
it	5.02
s	5.04
in	5.5
bend	5.06
oregon	6.0
i	5.92
keep	5.86
think	6.2
i	5.92
ll	4.82
make	6.0
a	5.24
trip	7.0
to	4.98
pay	5.3
my	6.16
respect	7.34
but	4.24
i	5.92
haven	6.54
t	4.84
found	6.54
the	4.98
time	5.74
i	5.92
can	5.62
t	4.84
take	5.18
credit	5.86
for	5.22
all	6.22
of	4.94
netflix	5.96
s	5.04
success	7.86
in	5.5
the	4.98
year	5.38
after	5.08
i	5.92
left	4.64
but	4.24
even	5.58
though	4.78
many	5.82
of	4.94
the	4.98
company	5.44
s	5.04
initiative	6.52
take	5.18
place	5.56
after	5.08
my	6.16
watch	5.7
i	5.92
think	6.2
it	5.02
s	5.04
clear	6.3
that	4.94
a	5.24
lot	5.78
of	4.94
them	4.92
have	5.82
my	6.16
fingerprint	-1
on	5.56
them	4.92
so	5.08
many	5.82
aspect	5.66
of	4.94
the	4.98
corporate	4.7
culture	6.72
spring	7.16
from	5.18
the	4.98
way	5.24
reed	5.26
and	5.22
i	5.92
treat	6.74
each	5.4
other	5.04
and	5.22
the	4.98
way	5.24
we	6.38
treat	6.74
everyone	6.12
else	4.76
radical	4.58
honesty	7.76
freedom	7.9
and	5.22
responsibility	5.72
those	4.94
be	5.68
there	5.1
from	5.18
the	4.98
begin	6.28
in	5.5
the	4.98
car	6.72
on	5.56
in	5.5
the	4.98
hobee	-1
s	5.04
din	4.31
room	5.52
in	5.5
the	4.98
first	6.82
day	6.24
in	5.5
the	4.98
bank	5.92
vault	-1
so	5.08
be	5.68
netflix	5.96
s	5.04
emphasis	5.68
on	5.56
analytics	-1
it	5.02
s	5.04
what	4.8
happens	5.2
when	4.96
you	6.24
put	5.04
a	5.24
guy	5.92
with	5.72
direct	5.68
marketing	5.2
experience	6.34
into	5.04
a	5.24
car	6.72
and	5.22
then	5.34
a	5.24
conference	5.26
room	5.52
and	5.22
then	5.34
a	5.24
boardroom	-1
with	5.72
another	5.2
guy	5.92
with	5.72
a	5.24
brilliant	7.68
math	5.46
mind	6.04
reed	5.26
brought	5.9
the	4.98
drive	6.08
for	5.22
scale	4.88
i	5.92
make	6.0
sure	6.32
that	4.94
we	6.38
never	3.34
stop	3.9
focus	6.12
on	5.56
the	4.98
individual	5.72
customer	5.66
and	5.22
both	5.9
of	4.94
us	6.26
come	5.82
to	4.98
realize	5.84
that	4.94
how	4.68
we	6.38
treat	6.74
individual	5.72
customer	5.66
be	5.68
as	5.22
important	6.32
at	4.9
million	7.38
subscriber	-1
as	5.22
it	5.02
be	5.68
at	4.9
netflix	5.96
have	5.82
thousand	5.9
of	4.94
employee	5.74
now	5.9
it	5.02
s	5.04
be	5.68
sixteen	6.39
year	5.38
since	5.24
i	5.92
pull	4.74
out	4.62
of	4.94
the	4.98
parking	5.02
lot	5.78
for	5.22
the	4.98
last	3.74
time	5.74
but	4.24
whenever	4.92
i	5.92
come	5.82
across	4.94
a	5.24
news	5.6
story	6.48
about	5.16
their	5.16
movie	6.84
deal	6.32
read	6.52
an	4.84
interview	5.06
with	5.72
reed	5.26
or	4.98
just	5.76
fire	3.8
up	6.14
an	4.84
episode	5.76
of	4.94
ozark	-1
at	4.9
home	7.14
i	5.92
feel	5.9
a	5.24
thrill	7.08
of	4.94
pride	6.54
that	4.94
be	5.68
my	6.16
company	5.44
i	5.92
think	6.2
and	5.22
it	5.02
still	5.14
carry	5.2
my	6.16
dna	5.4
the	4.98
child	7.24
may	5.48
not	3.86
look	5.54
exactly	6.0
like	7.22
me	6.58
but	4.24
it	5.02
definitely	6.2
have	5.82
my	6.16
nose	5.48
and	5.22
when	4.96
i	5.92
m	5.06
not	3.86
binge	-1
watch	5.7
netflix	5.96
or	4.98
write	5.8
this	5.06
book	7.24
you	6.24
can	5.62
t	4.84
ever	5.42
stop	3.9
be	5.68
a	5.24
startup	-1
guy	5.92
after	5.08
leave	4.52
in	5.5
i	5.92
knew	5.94
i	5.92
didn	4.8
t	4.84
have	5.82
it	5.02
in	5.5
me	6.58
to	4.98
immediately	5.66
start	6.1
another	5.2
company	5.44
i	5.92
d	4.72
wait	3.74
until	4.94
for	5.22
that	4.94
but	4.24
i	5.92
also	5.42
knew	5.94
i	5.92
couldn	4.49
t	4.84
walk	6.02
away	4.22
entirely	5.6
instead	4.92
i	5.92
realize	5.84
that	4.94
i	5.92
could	5.52
get	5.92
my	6.16
fix	6.28
by	4.98
help	6.08
other	5.04
founder	5.88
of	4.94
young	6.82
company	5.44
make	6.0
their	5.16
dream	7.1
come	5.82
true	7.08
over	4.82
the	4.98
past	4.62
fifteen	5.86
year	5.38
i	5.92
ve	4.92
help	6.08
score	6.38
of	4.94
startup	-1
as	5.22
a	5.24
ceo	5.1
coach	5.76
invest	6.62
in	5.5
dozen	5.46
of	4.94
others	5.22
as	5.22
an	4.84
early	5.66
stage	5.72
investor	5.94
and	5.22
mentor	6.74
hundred	5.82
of	4.94
young	6.82
entrepreneur	-1
from	5.18
all	6.22
over	4.82
the	4.98
world	6.52
as	5.22
i	5.92
do	5.76
at	4.9
netflix	5.96
i	5.92
still	5.14
get	5.92
to	4.98
wade	-1
into	5.04
a	5.24
crisis	2.48
and	5.22
help	6.08
solve	6.58
complex	5.04
problem	2.98
with	5.72
smart	7.48
people	6.16
only	4.92
now	5.9
i	5.92
get	5.92
to	4.98
go	5.54
home	7.14
at	4.9
five	5.24
o	4.96
clock	5.62
while	5.12
they	5.62
stay	5.56
up	6.14
all	6.22
night	6.22
actually	5.3
make	6.0
those	4.94
thing	5.58
happen	5.28
sometimes	5.28
you	6.24
have	5.82
to	4.98
step	5.32
back	5.18
from	5.18
your	5.6
dream	7.1
especially	6.16
when	4.96
you	6.24
think	6.2
you	6.24
ve	4.92
make	6.0
it	5.02
real	6.78
that	4.94
s	5.04
when	4.96
you	6.24
can	5.62
really	5.84
see	6.06
it	5.02
in	5.5
my	6.16
case	5.02
i	5.92
left	4.64
netflix	5.96
because	5.0
i	5.92
realize	5.84
that	4.94
the	4.98
finish	6.72
product	5.56
of	4.94
netflix	5.96
wasn	4.63
t	4.84
my	6.16
dream	7.1
my	6.16
dream	7.1
be	5.68
building	5.94
thing	5.58
my	6.16
dream	7.1
be	5.68
the	4.98
process	5.46
of	4.94
make	6.0
netflix	5.96
leave	4.52
allow	6.0
me	6.58
to	4.98
keep	5.86
building	5.94
thing	5.58
and	5.22
help	6.08
others	5.22
with	5.72
the	4.98
process	5.46
of	4.94
turn	5.2
their	5.16
dream	7.1
into	5.04
reality	5.94
and	5.22
move	5.72
on	5.56
to	4.98
my	6.16
next	5.62
stage	5.72
have	5.82
give	6.54
me	6.58
the	4.98
time	5.74
to	4.98
pursue	5.68
the	4.98
other	5.04
thing	5.58
in	5.5
my	6.16
life	7.32
that	4.94
be	5.68
important	6.32
even	5.58
though	4.78
i	5.92
don	4.98
t	4.84
have	5.82
a	5.24
w	4.86
job	5.96
anymore	4.56
i	5.92
ll	4.82
never	3.34
stop	3.9
be	5.68
a	5.24
type	5.56
a	5.24
person	5.54
i	5.92
still	5.14
make	6.0
obsessive	-1
list	5.46
of	4.94
thing	5.58
to	4.98
be	5.68
do	5.76
only	4.92
now	5.9
the	4.98
only	4.92
thing	5.58
on	5.56
my	6.16
list	5.46
be	5.68
thing	5.58
that	4.94
i	5.92
put	5.04
there	5.1
i	5.92
follow	5.66
my	6.16
passion	7.3
master	5.7
the	4.98
perfect	7.42
cappuccino	-1
grow	6.68
my	6.16
own	6.16
grape	-1
and	5.22
make	6.0
my	6.16
own	6.16
wine	6.42
understand	6.56
the	4.98
evolution	6.22
of	4.94
roman	5.7
church	5.48
floor	5.16
tile	-1
i	5.92
know	6.1
i	5.92
know	6.1
once	4.94
a	5.24
dork	-1
always	6.48
a	5.24
dork	-1
i	5.92
m	5.06
really	5.84
proud	7.32
of	4.94
what	4.8
we	6.38
accomplish	-1
at	4.9
netflix	5.96
it	5.02
s	5.04
be	5.68
successful	8.16
beyond	5.5
my	6.16
wild	5.5
expectation	-1
but	4.24
i	5.92
ve	4.92
come	5.82
to	4.98
realize	5.84
that	4.94
success	7.86
be	5.68
not	3.86
define	5.34
by	4.98
what	4.8
a	5.24
company	5.44
accomplishes	-1
instead	4.92
i	5.92
have	5.82
a	5.24
different	5.38
definition	5.8
success	7.86
be	5.68
what	4.8
you	6.24
accomplish	-1
it	5.02
s	5.04
be	5.68
in	5.5
a	5.24
position	5.86
to	4.98
do	5.76
what	4.8
you	6.24
like	7.22
do	5.76
what	4.8
you	6.24
do	5.76
well	6.68
and	5.22
pursue	5.68
the	4.98
thing	5.58
that	4.94
be	5.68
important	6.32
to	4.98
you	6.24
by	4.98
that	4.94
definition	5.8
i	5.92
ve	4.92
do	5.76
okay	6.56
but	4.24
success	7.86
could	5.52
also	5.42
be	5.68
define	5.34
a	5.24
bit	4.54
more	6.24
broadly	-1
have	5.82
a	5.24
dream	7.1
and	5.22
through	5.62
your	5.6
time	5.74
your	5.6
talent	7.06
and	5.22
your	5.6
perseverance	-1
see	6.06
that	4.94
dream	7.1
become	5.7
a	5.24
reality	5.94
i	5.92
guess	5.64
i	5.92
m	5.06
proud	7.32
to	4.98
fit	6.22
that	4.94
definition	5.8
as	5.22
well	6.68
but	4.24
do	5.76
you	6.24
know	6.1
what	4.8
i	5.92
m	5.06
proudest	-1
of	4.94
i	5.92
ve	4.92
do	5.76
all	6.22
those	4.94
thing	5.58
while	5.12
stay	5.56
married	6.76
to	4.98
my	6.16
best	7.18
friend	7.66
and	5.22
have	5.82
my	6.16
kid	6.84
grow	6.68
up	6.14
know	6.1
me	6.58
and	5.22
as	5.22
best	7.18
i	5.92
can	5.62
tell	5.42
like	7.22
me	6.58
i	5.92
just	5.76
spent	4.76
two	5.4
week	5.08
at	4.9
the	4.98
beach	7.94
with	5.72
lorraine	-1
logan	-1
morgan	5.24
and	5.22
hunter	4.04
do	5.76
absolutely	6.3
nothing	3.9
just	5.76
enjoy	7.66
their	5.16
company	5.44
i	5.92
think	6.2
that	4.94
s	5.04
the	4.98
version	5.28
of	4.94
success	7.86
that	4.94
randolph	-1
s	5.04
rule	4.52
point	5.42
toward	6.12
that	4.94
my	6.16
father	7.06
always	6.48
want	5.7
for	5.22
me	6.58
fulfil	-1
your	5.6
goal	7.02
make	6.0
your	5.6
dream	7.1
a	5.24
reality	5.94
nourish	-1
by	4.98
the	4.98
love	8.42
of	4.94
your	5.6
family	7.72
forget	3.22
money	7.3
forget	3.22
stock	5.8
option	5.94
that	4.94
s	5.04
success	7.86
okay	6.56
one	5.4
more	6.24
time	5.74
the	4.98
story	6.48
doesn	4.71
t	4.84
end	4.36
there	5.1
because	5.0
now	5.9
the	4.98
story	6.48
be	5.68
about	5.16
you	6.24
flip	5.02
your	5.6
book	7.24
over	4.82
read	6.52
the	4.98
title	5.6
again	5.42
that	4.94
will	6.02
never	3.34
work	5.24
that	4.94
be	5.68
the	4.98
first	6.82
thing	5.58
out	4.62
of	4.94
lorraine	-1
s	5.04
mouth	5.8
the	4.98
night	6.22
i	5.92
told	5.08
her	5.84
the	4.98
idea	7.06
for	5.22
netflix	5.96
she	6.18
wasn	4.63
t	4.84
the	4.98
only	4.92
one	5.4
i	5.92
heard	5.36
that	4.94
from	5.18
dozen	5.46
of	4.94
people	6.16
dozen	5.46
of	4.94
time	5.74
and	5.22
to	4.98
be	5.68
fair	6.96
to	4.98
her	5.84
the	4.98
idea	7.06
as	5.22
originally	5.98
conceive	-1
wouldn	4.4
t	4.84
have	5.82
work	5.24
it	5.02
take	5.18
year	5.38
of	4.94
adjustment	5.22
change	5.56
in	5.5
strategy	6.24
new	6.82
idea	7.06
and	5.22
plain	5.0
old	3.98
luck	7.26
for	5.22
us	6.26
to	4.98
land	6.18
on	5.56
a	5.24
version	5.28
of	4.94
the	4.98
idea	7.06
that	4.94
work	5.24
but	4.24
everyone	6.12
with	5.72
a	5.24
dream	7.1
have	5.82
have	5.82
that	4.94
experience	6.34
right	6.54
you	6.24
wake	4.72
up	6.14
one	5.4
morning	6.56
with	5.72
a	5.24
great	7.88
idea	7.06
that	4.94
s	5.04
go	5.54
to	4.98
change	5.56
the	4.98
world	6.52
you	6.24
can	5.62
t	4.84
wait	3.74
to	4.98
run	5.48
downstairs	5.16
and	5.22
tell	5.42
your	5.6
husband	6.62
explain	5.46
it	5.02
to	4.98
your	5.6
kid	6.84
run	5.48
it	5.02
by	4.98
your	5.6
professor	6.04
or	4.98
burst	4.34
into	5.04
your	5.6
bos	-1
s	5.04
office	5.12
to	4.98
lay	5.58
it	5.02
all	6.22
out	4.62
for	5.22
him	5.54
what	4.8
do	5.76
they	5.62
all	6.22
say	5.54
that	4.94
will	6.02
never	3.34
work	5.24
by	4.98
now	5.9
i	5.92
hope	7.38
you	6.24
know	6.1
what	4.8
my	6.16
answer	6.24
to	4.98
that	4.94
line	4.98
be	5.68
nobody	3.64
know	6.1
anything	5.34
i	5.92
only	4.92
get	5.92
to	4.98
write	5.8
this	5.06
book	7.24
once	4.94
and	5.22
i	5.92
d	4.72
feel	5.9
like	7.22
i	5.92
miss	3.64
an	4.84
opportunity	7.14
if	4.66
i	5.92
end	4.36
this	5.06
story	6.48
without	3.54
give	6.54
you	6.24
some	5.02
advice	6.22
the	4.98
most	6.22
powerful	7.08
step	5.32
that	4.94
anyone	5.02
can	5.62
take	5.18
to	4.98
turn	5.2
their	5.16
dream	7.1
into	5.04
reality	5.94
be	5.68
a	5.24
simple	6.02
one	5.4
you	6.24
just	5.76
need	4.84
to	4.98
start	6.1
the	4.98
only	4.92
real	6.78
way	5.24
to	4.98
find	6.0
out	4.62
if	4.66
your	5.6
idea	7.06
be	5.68
a	5.24
good	7.2
one	5.4
be	5.68
to	4.98
do	5.76
it	5.02
you	6.24
ll	4.82
learn	6.7
more	6.24
in	5.5
one	5.4
hour	5.32
of	4.94
do	5.76
something	5.0
than	4.74
in	5.5
a	5.24
lifetime	6.26
of	4.94
think	6.2
about	5.16
it	5.02
so	5.08
take	5.18
that	4.94
step	5.32
build	6.22
something	5.0
make	6.0
something	5.0
test	4.06
something	5.0
sell	5.48
something	5.0
learn	6.7
for	5.22
yourself	6.24
if	4.66
your	5.6
idea	7.06
be	5.68
a	5.24
good	7.2
one	5.4
what	4.8
happens	5.2
if	4.66
your	5.6
idea	7.06
doesn	4.71
t	4.84
work	5.24
what	4.8
happens	5.2
if	4.66
your	5.6
test	4.06
fails	2.06
if	4.66
nobody	3.64
order	5.22
your	5.6
product	5.56
or	4.98
join	6.22
your	5.6
club	5.86
what	4.8
if	4.66
sale	6.58
don	4.98
t	4.84
go	5.54
up	6.14
and	5.22
customer	5.66
complaint	2.86
don	4.98
t	4.84
go	5.54
down	3.66
what	4.8
if	4.66
you	6.24
get	5.92
halfway	5.5
through	5.62
write	5.8
your	5.6
novel	6.68
and	5.22
get	5.92
writer	5.96
s	5.04
block	4.02
what	4.8
if	4.66
after	5.08
dozen	5.46
of	4.94
try	6.02
even	5.58
hundred	5.82
of	4.94
attempt	5.56
you	6.24
still	5.14
haven	6.54
t	4.84
see	6.06
your	5.6
dream	7.1
become	5.7
anything	5.34
close	4.94
to	4.98
real	6.78
you	6.24
have	5.82
to	4.98
learn	6.7
to	4.98
love	8.42
the	4.98
problem	2.98
not	3.86
the	4.98
solution	6.84
that	4.94
s	5.04
how	4.68
you	6.24
stay	5.56
engage	6.2
when	4.96
thing	5.58
take	5.18
longer	5.18
than	4.74
you	6.24
expect	5.9
and	5.22
trust	7.22
me	6.58
they	5.62
will	6.02
if	4.66
you	6.24
ve	4.92
read	6.52
this	5.06
far	4.38
you	6.24
ve	4.92
see	6.06
that	4.94
the	4.98
process	5.46
of	4.94
turn	5.2
a	5.24
dream	7.1
into	5.04
reality	5.94
have	5.82
a	5.24
dramatic	5.26
arc	5.34
it	5.02
isn	4.86
t	4.84
quick	6.02
and	5.22
it	5.02
isn	4.86
t	4.84
easy	6.76
and	5.22
there	5.1
be	5.68
obstacle	-1
and	5.22
problem	2.98
along	5.48
the	4.98
way	5.24
one	5.4
of	4.94
the	4.98
thing	5.58
i	5.92
learn	6.7
from	5.18
william	5.46
goldman	5.72
s	5.04
adventure	7.3
in	5.5
the	4.98
screen	5.74
trade	6.18
aside	4.76
of	4.94
course	5.42
from	5.18
nobody	3.64
know	6.1
anything	5.34
be	5.68
that	4.94
every	5.64
movie	6.84
begin	6.28
with	5.72
an	4.84
incite	-1
event	6.12
one	5.4
that	4.94
set	5.58
the	4.98
plot	5.26
in	5.5
motion	5.76
the	4.98
protagonist	-1
of	4.94
a	5.24
film	6.56
have	5.82
to	4.98
want	5.7
something	5.0
and	5.22
for	5.22
the	4.98
film	6.56
to	4.98
be	5.68
interest	6.36
there	5.1
have	5.82
to	4.98
be	5.68
obstacle	-1
between	5.1
the	4.98
protagonist	-1
and	5.22
what	4.8
he	5.42
or	4.98
she	6.18
