	-1
m	5.06
tire	4.65
of	4.94
this	5.06
i	5.92
need	4.84
it	5.02
six	5.34
week	5.08
ago	4.88
and	5.22
so	5.08
what	4.8
you	6.24
gradually	5.8
put	5.04
together	6.8
in	5.5
the	4.98
planning	6.16
be	5.68
a	5.24
series	5.46
of	4.94
short	4.46
interval	5.76
schedule	5.02
which	4.94
tie	5.5
everybody	6.2
together	6.8
with	5.72
goal	7.02
that	4.94
be	5.68
compatible	-1
in	5.5
the	4.98
system	5.3
if	4.66
the	4.98
guy	5.92
in	5.5
the	4.98
monoclonal	-1
antibody	-1
place	5.56
say	5.54
hey	6.06
look	5.54
i	5.92
m	5.06
swamp	-1
it	5.02
s	5.04
go	5.54
to	4.98
be	5.68
at	4.9
least	4.0
six	5.34
week	5.08
before	5.1
you	6.24
get	5.92
it	5.02
you	6.24
have	5.82
some	5.02
choice	6.24
you	6.24
might	5.08
go	5.54
to	4.98
an	4.84
outside	5.8
supplier	-1
or	4.98
you	6.24
might	5.08
suggest	5.52
way	5.24
in	5.5
which	4.94
you	6.24
could	5.52
put	5.04
more	6.24
pressure	3.66
on	5.56
this	5.06
guy	5.92
to	4.98
get	5.92
it	5.02
do	5.76
but	4.24
you	6.24
get	5.92
pretty	7.32
bruise	3.14
if	4.66
you	6.24
be	5.68
inclined	5.74
to	4.98
have	5.82
a	5.24
totally	6.02
flexible	-1
nondemanding	-1
timetable	-1
because	5.0
some	5.02
people	6.16
be	5.68
injured	2.22
every	5.64
week	5.08
you	6.24
catch	5.74
on	5.56
that	4.94
some	5.02
degree	6.26
of	4.94
planning	6.16
be	5.68
very	6.12
very	6.12
helpful	7.24
the	4.98
same	5.36
thing	5.58
be	5.68
true	7.08
by	4.98
the	4.98
way	5.24
with	5.72
compensation	6.52
program	5.68
everybody	6.2
want	5.7
to	4.98
be	5.68
treat	6.74
as	5.22
individual	5.72
in	5.5
compensation	6.52
but	4.24
i	5.92
found	6.54
it	5.02
to	4.98
be	5.68
very	6.12
easy	6.76
and	5.22
very	6.12
acceptable	6.67
to	4.98
have	5.82
a	5.24
salary	7.22
policy	4.74
that	4.94
be	5.68
right	6.54
out	4.62
of	4.94
the	4.98
booklet	-1
of	4.94
abbott	-1
lab	5.44
in	5.5
effect	5.16
everybody	6.2
want	5.7
to	4.98
be	5.68
treat	6.74
like	7.22
an	4.84
individual	5.72
but	4.24
not	3.86
too	5.22
much	5.74
they	5.62
like	7.22
to	4.98
think	6.2
that	4.94
there	5.1
s	5.04
a	5.24
system	5.3
there	5.1
they	5.62
d	4.72
like	7.22
to	4.98
think	6.2
that	4.94
they	5.62
have	5.82
a	5.24
reasonable	6.38
chance	6.44
of	4.94
go	5.54
from	5.18
here	5.48
to	4.98
here	5.48
to	4.98
here	5.48
and	5.22
if	4.66
you	6.24
don	4.98
t	4.84
know	6.1
where	5.02
here	5.48
to	4.98
here	5.48
to	4.98
here	5.48
be	5.68
it	5.02
get	5.92
to	4.98
be	5.68
very	6.12
perplex	-1
so	5.08
it	5.02
turn	5.2
out	4.62
yes	6.74
you	6.24
can	5.62
put	5.04
it	5.02
in	5.5
place	5.56
right	6.54
off	4.02
the	4.98
bat	5.3
i	5.92
make	6.0
a	5.24
salary	7.22
schedule	5.02
the	4.98
first	6.82
month	5.18
of	4.94
amgen	-1
that	4.94
say	5.54
you	6.24
re	4.88
go	5.54
to	4.98
be	5.68
in	5.5
this	5.06
group	5.92
or	4.98
that	4.94
group	5.92
or	4.98
this	5.06
group	5.92
you	6.24
re	4.88
go	5.54
to	4.98
have	5.82
this	5.06
much	5.74
upside	6.21
in	5.5
that	4.94
group	5.92
before	5.1
you	6.24
must	4.82
get	5.92
promote	6.92
to	4.98
get	5.92
increase	6.56
thing	5.58
like	7.22
that	4.94
the	4.98
whole	5.88
thing	5.58
be	5.68
all	6.22
work	5.24
out	4.62
in	5.5
great	7.88
detail	5.82
and	5.22
it	5.02
actually	5.3
save	6.54
a	5.24
lot	5.78
of	4.94
grief	2.33
so	5.08
some	5.02
bureaucracy	-1
be	5.68
very	6.12
efficient	6.8
and	5.22
the	4.98
reward	7.24
system	5.3
be	5.68
built	6.24
into	5.04
that	4.94
plan	6.14
too	5.22
oh	4.84
yes	6.74
would	5.38
you	6.24
tell	5.42
the	4.98
story	6.48
about	5.16
the	4.98
p	5.06
word	5.56
laugh	8.22
that	4.94
s	5.04
an	4.84
icos	-1
story	6.48
if	4.66
amgen	-1
be	5.68
largely	5.96
academic	5.96
icos	-1
be	5.68
that	4.94
square	5.48
at	4.9
amgen	-1
we	6.38
actually	5.3
have	5.82
some	5.02
commercial	4.6
people	6.16
like	7.22
noel	-1
and	5.22
some	5.02
more	6.24
commercially	-1
sophisticated	6.02
people	6.16
but	4.24
icos	-1
form	5.28
right	6.54
out	4.62
of	4.94
academia	-1
and	5.22
why	4.98
be	5.68
that	4.94
because	5.0
the	4.98
concept	5.48
that	4.94
robert	5.3
nowinski	-1
have	5.82
be	5.68
as	5.22
he	5.42
say	5.54
we	6.38
be	5.68
go	5.54
to	4.98
hit	4.58
the	4.98
ground	5.26
run	5.48
and	5.22
the	4.98
way	5.24
we	6.38
be	5.68
go	5.54
to	4.98
hit	4.58
the	4.98
ground	5.26
run	5.48
be	5.68
that	4.94
we	6.38
be	5.68
go	5.54
to	4.98
pre	5.14
recruit	-1
a	5.24
staff	5.36
and	5.22
promise	7.18
them	4.92
a	5.24
job	5.96
six	5.34
eight	5.3
nine	5.42
month	5.18
later	4.6
if	4.66
they	5.62
show	6.24
up	6.14
for	5.22
that	4.94
job	5.96
they	5.62
get	5.92
to	4.98
keep	5.86
their	5.16
founder	5.88
stock	5.8
if	4.66
they	5.62
don	4.98
t	4.84
show	6.24
up	6.14
we	6.38
get	5.92
to	4.98
buy	6.28
it	5.02
back	5.18
for	5.22
what	4.8
they	5.62
paid	7.14
for	5.22
it	5.02
a	5.24
penny	6.22
a	5.24
share	6.78
so	5.08
there	5.1
s	5.04
go	5.54
to	4.98
be	5.68
a	5.24
big	6.22
economic	5.36
incentive	-1
for	5.22
them	4.92
to	4.98
show	6.24
up	6.14
to	4.98
work	5.24
when	4.96
we	6.38
open	6.1
our	6.08
laboratory	5.92
door	5.38
and	5.22
the	4.98
way	5.24
we	6.38
re	4.88
go	5.54
to	4.98
pre	5.14
recruit	-1
be	5.68
we	6.38
will	6.02
promise	7.18
people	6.16
a	5.24
job	5.96
and	5.22
the	4.98
date	6.32
that	4.94
they	5.62
picked	6.08
be	5.68
in	5.5
september	6.34
of	4.94
and	5.22
you	6.24
ll	4.82
have	5.82
a	5.24
job	5.96
and	5.22
we	6.38
want	5.7
you	6.24
and	5.22
we	6.38
want	5.7
you	6.24
and	5.22
largely	5.96
we	6.38
get	5.92
who	5.06
we	6.38
want	5.7
they	5.62
all	6.22
show	6.24
up	6.14
september	6.34
icos	-1
get	5.92
a	5.24
buy	6.28
back	5.18
price	5.0
at	4.9
the	4.98
price	5.0
that	4.94
you	6.24
paid	7.14
if	4.66
you	6.24
don	4.98
t	4.84
show	6.24
up	6.14
in	5.5
september	6.34
	-1
now	5.9
if	4.66
you	6.24
re	4.88
go	5.54
to	4.98
do	5.76
that	4.94
it	5.02
automatically	6.0
dictate	-1
that	4.94
almost	4.7
your	5.6
entire	5.88
staff	5.36
be	5.68
academic	5.96
particularly	5.46
if	4.66
you	6.24
pick	5.6
september	6.34
that	4.94
s	5.04
a	5.24
great	7.88
time	5.74
to	4.98
be	5.68
able	6.56
to	4.98
rely	5.53
on	5.56
people	6.16
show	6.24
ing	5.15
up	6.14
for	5.22
a	5.24
new	6.82
job	5.96
if	4.66
necessary	5.02
they	5.62
ve	4.92
have	5.82
their	5.16
summer	6.4
vacation	7.92
if	4.66
they	5.62
want	5.7
it	5.02
or	4.98
they	5.62
ve	4.92
quit	3.9
their	5.16
academic	5.96
appointment	5.52
so	5.08
if	4.66
you	6.24
re	4.88
almost	4.7
all	6.22
pure	6.88
academic	5.96
it	5.02
s	5.04
pretty	7.32
straightforward	-1
to	4.98
hire	6.5
as	5.22
we	6.38
do	5.76
sixty	4.94
five	5.24
people	6.16
to	4.98
report	4.76
to	4.98
work	5.24
on	5.56
september	6.34
th	4.76
and	5.22
that	4.94
s	5.04
exactly	6.0
what	4.8
happen	5.28
as	5.22
a	5.24
result	6.0
however	4.7
you	6.24
ve	4.92
get	5.92
a	5.24
very	6.12
academic	5.96
stiff	4.63
really	5.84
academic	5.96
very	6.12
smart	7.48
people	6.16
very	6.12
good	7.2
people	6.16
pure	6.88
academic	5.96
once	4.94
in	5.5
a	5.24
while	5.12
you	6.24
end	4.36
up	6.14
w	4.86
ith	-1
somebody	5.3
who	5.06
really	5.84
be	5.68
so	5.08
ill	2.42
suit	5.3
for	5.22
a	5.24
company	5.44
that	4.94
you	6.24
wouldn	4.4
t	4.84
imagine	7.18
that	4.94
we	6.38
would	5.38
pick	5.6
them	4.92
out	4.62
in	5.5
the	4.98
first	6.82
place	5.56
except	4.7
they	5.62
have	5.82
no	3.48
idea	7.06
what	4.8
they	5.62
be	5.68
get	5.92
into	5.04
one	5.4
of	4.94
these	5.1
be	5.68
mary	5.88
and	5.22
mary	5.88
be	5.68
the	4.98
one	5.4
who	5.06
say	5.54
after	5.08
a	5.24
session	5.34
in	5.5
which	4.94
we	6.38
have	5.82
an	4.84
all	6.22
personnel	5.38
meeting	5.46
in	5.5
which	4.94
w	4.86
e	4.72
say	5.54
it	5.02
be	5.68
very	6.12
important	6.32
to	4.98
have	5.82
everybody	6.2
in	5.5
sync	-1
with	5.72
what	4.8
we	6.38
be	5.68
do	5.76
and	5.22
it	5.02
certainly	6.06
turn	5.2
out	4.62
to	4.98
be	5.68
true	7.08
here	5.48
she	6.18
go	5.54
to	4.98
the	4.98
all	6.22
personnel	5.38
meeting	5.46
and	5.22
she	6.18
come	5.82
out	4.62
and	5.22
she	6.18
be	5.68
extremely	5.7
stress	2.86
she	6.18
just	5.76
never	3.34
expect	5.9
something	5.0
like	7.22
this	5.06
and	5.22
there	5.1
it	5.02
be	5.68
glare	-1
the	4.98
p	5.06
word	5.56
when	4.96
i	5.92
heard	5.36
about	5.16
it	5.02
immediately	5.66
played	6.38
the	4.98
straight	6.06
guy	5.92
exactly	6.0
like	7.22
her	5.84
bos	-1
have	5.82
the	4.98
p	5.06
word	5.56
what	4.8
word	5.56
be	5.68
that	4.94
and	5.22
then	5.34
she	6.18
say	5.54
well	6.68
you	6.24
know	6.1
the	4.98
p	5.06
word	5.56
profit	7.66
no	3.48
not	3.86
profit	7.66
product	5.56
oh	4.84
so	5.08
it	5.02
s	5.04
a	5.24
sin	2.64
to	4.98
be	5.68
talk	6.06
about	5.16
product	5.56
it	5.02
s	5.04
bad	2.64
enough	5.46
if	4.66
somebody	5.3
object	5.46
to	4.98
profit	7.66
that	4.94
s	5.04
pretty	7.32
tough	3.96
but	4.24
it	5.02
s	5.04
pretty	7.32
common	4.92
object	5.46
to	4.98
product	5.56
what	4.8
the	4.98
heck	4.48
be	5.68
they	5.62
there	5.1
for	5.22
well	6.68
they	5.62
be	5.68
there	5.1
for	5.22
science	6.86
their	5.16
understand	6.56
be	5.68
that	4.94
this	5.06
be	5.68
go	5.54
to	4.98
be	5.68
a	5.24
place	5.56
of	4.94
great	7.88
science	6.86
and	5.22
some	5.02
of	4.94
the	4.98
academic	5.96
be	5.68
recruit	-1
with	5.72
that	4.94
in	5.5
mind	6.04
in	5.5
other	5.04
word	5.56
sometimes	5.28
recruiter	-1
be	5.68
susceptible	-1
to	4.98
tell	5.42
whatever	4.58
they	5.62
have	5.82
to	4.98
tell	5.42
somebody	5.3
in	5.5
order	5.22
to	4.98
get	5.92
them	4.92
for	5.22
some	5.02
of	4.94
these	5.1
scientist	6.18
in	5.5
order	5.22
to	4.98
get	5.92
them	4.92
someone	5.3
promise	7.18
them	4.92
the	4.98
moon	7.28
as	5.22
far	4.38
as	5.22
freedom	7.9
to	4.98
do	5.76
basic	5.16
science	6.86
that	4.94
s	5.04
what	4.8
mary	5.88
thought	6.38
she	6.18
have	5.82
understood	6.58
that	4.94
we	6.38
be	5.68
not	3.86
interested	6.84
in	5.5
profit	7.66
and	5.22
product	5.56
we	6.38
be	5.68
interested	6.84
in	5.5
good	7.2
basic	5.16
science	6.86
she	6.18
left	4.64
about	5.16
six	5.34
month	5.18
later	4.6
we	6.38
have	5.82
quite	5.32
a	5.24
few	4.5
like	7.22
that	4.94
we	6.38
have	5.82
some	5.02
at	4.9
icos	-1
that	4.94
really	5.84
couldn	4.49
t	4.84
have	5.82
do	5.76
anything	5.34
practical	6.24
but	4.24
that	4.94
wasn	4.63
t	4.84
as	5.22
true	7.08
at	4.9
amgen	-1
as	5.22
far	4.38
as	5.22
i	5.92
remember	6.42
we	6.38
do	5.76
hire	6.5
some	5.02
business	5.94
orient	-1
people	6.16
right	6.54
from	5.18
the	4.98
begin	6.28
dennis	5.42
fenton	-1
who	5.06
be	5.68
still	5.14
there	5.1
come	5.82
straight	6.06
from	5.18
pfizer	-1
and	5.22
noel	-1
have	5.82
have	5.82
experience	6.34
with	5.72
high	6.64
wickham	-1
and	5.22
with	5.72
genentech	-1
searle	-1
be	5.68
certainly	6.06
a	5.24
big	6.22
company	5.44
and	5.22
genentech	-1
be	5.68
a	5.24
biotech	-1
company	5.44
so	5.08
they	5.62
be	5.68
kind	7.24
of	4.94
free	7.96
wheel	5.78
compare	5.32
to	4.98
the	4.98
rigidity	-1
of	4.94
general	5.32
motor	5.48
we	6.38
have	5.82
at	4.9
amgen	-1
more	6.24
people	6.16
who	5.06
have	5.82
some	5.02
business	5.94
background	5.42
but	4.24
not	3.86
many	5.82
of	4.94
them	4.92
hughes	5.06
and	5.22
then	5.34
you	6.24
yourself	6.24
of	4.94
course	5.42
rathmann	-1
and	5.22
i	5.92
have	5.82
some	5.02
background	5.42
hughes	5.06
in	5.5
contrast	4.94
to	4.98
chiron	-1
for	5.22
example	5.58
where	5.02
all	6.22
the	4.98
founder	5.88
be	5.68
academic	5.96
rathmann	-1
that	4.94
s	5.04
right	6.54
the	4.98
same	5.36
way	5.24
with	5.72
ingene	-1
which	4.94
be	5.68
form	5.28
shortly	5.58
after	5.08
amgen	-1
be	5.68
form	5.28
they	5.62
have	5.82
tliree	-1
professor	6.04
from	5.18
ucla	-1
one	5.4
of	4.94
whom	4.94
be	5.68
gary	5.1
wilcox	-1
who	5.06
be	5.68
now	5.9
up	6.14
at	4.9
icos	-1
and	5.22
have	5.82
be	5.68
for	5.22
many	5.82
year	5.38
but	4.24
they	5.62
have	5.82
these	5.1
three	5.72
professor	6.04
and	5.22
they	5.62
just	5.76
splinter	-1
off	4.02
from	5.18
ucla	-1
and	5.22
start	6.1
this	5.06
company	5.44
ingene	-1
they	5.62
be	5.68
straight	6.06
academic	5.96
and	5.22
initially	5.2
they	5.62
treat	6.74
ingene	-1
as	5.22
an	4.84
academic	5.96
activity	6.32
they	5.62
would	5.38
go	5.54
in	5.5
monday	4.3
morning	6.56
and	5.22
review	5.32
the	4.98
science	6.86
just	5.76
the	4.98
same	5.36
way	5.24
they	5.62
do	5.76
their	5.16
lab	5.44
at	4.9
ucla	-1
	-1
that	4.94
go	5.54
on	5.56
for	5.22
year	5.38
and	5.22
eventually	5.28
it	5.02
become	5.7
a	5.24
fairly	6.28
successful	8.16
company	5.44
then	5.34
it	5.02
be	5.68
sell	5.48
out	4.62
to	4.98
xoma	-1
but	4.24
at	4.9
that	4.94
point	5.42
it	5.02
still	5.14
have	5.82
no	3.48
commercial	4.6
result	6.0
hughes	5.06
we	6.38
haven	6.54
t	4.84
talk	6.06
directly	5.56
about	5.16
culture	6.72
what	4.8
be	5.68
it	5.02
like	7.22
and	5.22
do	5.76
you	6.24
try	6.02
to	4.98
nurture	-1
certain	6.06
thing	5.58
in	5.5
amgen	-1
culture	6.72
rathmann	-1
well	6.68
an	4.84
interest	6.36
insight	6.24
i	5.92
arrange	-1
for	5.22
a	5.24
meeting	5.46
with	5.72
the	4.98
m	5.06
people	6.16
i	5.92
didn	4.8
t	4.84
go	5.54
out	4.62
that	4.94
time	5.74
dan	4.96
vapnek	-1
and	5.22
several	5.66
others	5.22
go	5.54
when	4.96
they	5.62
come	5.82
back	5.18
they	5.62
have	5.82
a	5.24
remarkable	7.3
comment	5.58
man	5.9
i	5.92
know	6.1
where	5.02
we	6.38
get	5.92
what	4.8
culture	6.72
we	6.38
get	5.92
as	5.22
you	6.24
hear	5.84
the	4.98
story	6.48
of	4.94
m	5.06
there	5.1
s	5.04
a	5.24
lot	5.78
of	4.94
that	4.94
culture	6.72
that	4.94
be	5.68
bake	6.68
into	5.04
amgen	-1
at	4.9
least	4.0
that	4.94
be	5.68
their	5.16
observation	6.29
and	5.22
i	5.92
knew	5.94
it	5.02
be	5.68
true	7.08
i	5.92
couldn	4.49
t	4.84
deny	3.44
that	4.94
i	5.92
thought	6.38
m	5.06
be	5.68
a	5.24
wonderful	7.76
place	5.56
and	5.22
i	5.92
obviously	5.54
would	5.38
like	7.22
to	4.98
do	5.76
it	5.02
at	4.9
amgen	-1
in	5.5
many	5.82
way	5.24
the	4.98
way	5.24
they	5.62
do	5.76
it	5.02
one	5.4
of	4.94
the	4.98
first	6.82
message	6.08
of	4.94
course	5.42
be	5.68
that	4.94
culture	6.72
be	5.68
very	6.12
very	6.12
important	6.32
the	4.98
way	5.24
that	4.94
you	6.24
set	5.58
up	6.14
the	4.98
organization	5.98
will	6.02
determine	5.8
not	3.86
only	4.92
the	4.98
outlook	5.88
of	4.94
the	4.98
culture	6.72
but	4.24
the	4.98
integrity	6.74
of	4.94
the	4.98
organization	5.98
everything	5.96
else	4.76
can	5.62
hinge	-1
on	5.56
what	4.8
kind	7.24
of	4.94
guidance	6.56
go	5.54
into	5.04
the	4.98
first	6.82
relationship	7.04
that	4.94
you	6.24
have	5.82
with	5.72
the	4.98
people	6.16
you	6.24
hire	6.5
there	5.1
be	5.68
no	3.48
question	4.98
that	4.94
all	6.22
twenty	5.9
year	5.38
of	4.94
m	5.06
put	5.04
indelible	-1
mark	5.48
on	5.56
me	6.58
that	4.94
you	6.24
want	5.7
to	4.98
have	5.82
the	4.98
high	6.64
integrity	6.74
at	4.9
all	6.22
time	5.74
you	6.24
want	5.7
to	4.98
give	6.54
a	5.24
lot	5.78
of	4.94
respect	7.34
for	5.22
individuality	-1
and	5.22
initiative	6.52
you	6.24
want	5.7
to	4.98
reward	7.24
initiative	6.52
whenever	4.92
you	6.24
can	5.62
you	6.24
want	5.7
to	4.98
be	5.68
very	6.12
careful	5.1
about	5.16
people	6.16
who	5.06
be	5.68
risk	3.62
averse	-1
that	4.94
they	5.62
will	6.02
never	3.34
do	5.76
anything	5.34
at	4.9
m	5.06
it	5.02
be	5.68
consider	5.56
a	5.24
virtue	6.47
to	4.98
go	5.54
out	4.62
and	5.22
stick	5.08
your	5.6
neck	5.3
out	4.62
even	5.58
to	4.98
the	4.98
point	5.42
of	4.94
be	5.68
a	5.24
huckster	-1
for	5.22
something	5.0
to	4.98
say	5.54
i	5.92
believe	6.7
in	5.5
this	5.06
i	5.92
want	5.7
to	4.98
do	5.76
it	5.02
that	4.94
be	5.68
consider	5.56
to	4.98
be	5.68
something	5.0
you	6.24
could	5.52
do	5.76
with	5.72
impunity	-1
because	5.0
they	5.62
encourage	6.9
it	5.02
so	5.08
much	5.74
that	4.94
you	6.24
almost	4.7
didn	4.8
t	4.84
have	5.82
to	4.98
stick	5.08
your	5.6
neck	5.3
out	4.62
because	5.0
agressiveness	-1
be	5.68
an	4.84
acceptable	6.67
behavior	5.5
so	5.08
when	4.96
you	6.24
have	5.82
a	5.24
chance	6.44
to	4.98
start	6.1
a	5.24
company	5.44
and	5.22
you	6.24
see	6.06
some	5.02
of	4.94
these	5.1
thing	5.58
that	4.94
seem	5.24
to	4.98
correlate	-1
very	6.12
well	6.68
with	5.72
success	7.86
and	5.22
with	5.72
the	4.98
best	7.18
attitude	5.8
you	6.24
can	5.62
get	5.92
out	4.62
of	4.94
people	6.16
quite	5.32
naturally	6.8
you	6.24
put	5.04
that	4.94
in	5.5
place	5.56
i	5.92
think	6.2
dan	4.96
s	5.04
observation	6.29
be	5.68
correct	7.02
i	5.92
really	5.84
have	5.82
attempt	5.56
to	4.98
transport	6.04
the	4.98
m	5.06
philosophy	6.44
to	4.98
amgen	-1
it	5.02
be	5.68
surprising	6.74
i	5.92
do	5.76
the	4.98
same	5.36
thing	5.58
to	4.98
some	5.02
degree	6.26
at	4.9
abbott	-1
but	4.24
abbott	-1
be	5.68
a	5.24
very	6.12
different	5.38
company	5.44
abbott	-1
be	5.68
much	5.74
more	6.24
rigid	4.46
than	4.74
m	5.06
it	5.02
might	5.08
have	5.82
be	5.68
partly	5.32
because	5.0
of	4.94
the	4.98
great	7.88
risk	3.62
of	4.94
health	7.22
care	6.64
compare	5.32
to	4.98
make	6.0
scotch	-1
tape	5.2
hughes	5.06
well	6.68
what	4.8
would	5.38
you	6.24
like	7.22
to	4.98
say	5.54
that	4.94
hasn	-1
t	4.84
be	5.68
say	5.54
rathmann	-1
i	5.92
like	7.22
to	4.98
think	6.2
about	5.16
what	4.8
really	5.84
make	6.0
the	4.98
whole	5.88
thing	5.58
very	6.12
excite	-1
and	5.22
how	4.68
you	6.24
make	6.0
the	4.98
story	6.48
of	4.94
it	5.02
excite	-1
i	5.92
think	6.2
it	5.02
s	5.04
partly	5.32
the	4.98
transformation	6.22
that	4.94
occurs	5.59
if	4.66
you	6.24
re	4.88
do	5.76
effective	6.76
thing	5.58
for	5.22
example	5.58
there	5.1
be	5.68
a	5.24
fairly	6.28
significant	6.82
time	5.74
on	5.56
the	4.98
epo	-1
program	5.68
joan	5.48
egrie	-1
ran	5.5
it	5.02
and	5.22
her	5.84
comment	5.58
be	5.68
be	5.68
there	5.1
life	7.32
after	5.08
epo	-1
i	5.92
thought	6.38
that	4.94
be	5.68
very	6.12
reveal	5.96
because	5.0
what	4.8
it	5.02
really	5.84
meant	5.44
be	5.68
this	5.06
be	5.68
a	5.24
very	6.12
dark	3.82
tunnel	5.38
and	5.22
it	5.02
s	5.04
go	5.54
on	5.56
for	5.22
a	5.24
long	4.74
time	5.74
we	6.38
assume	4.72
that	4.94
there	5.1
be	5.68
a	5.24
light	6.4
at	4.9
the	4.98
end	4.36
of	4.94
the	4.98
tunnel	5.38
and	5.22
we	6.38
hop	5.6
we	6.38
have	5.82
found	6.54
a	5.24
way	5.24
of	4.94
go	5.54
at	4.9
it	5.02
but	4.24
what	4.8
you	6.24
really	5.84
be	5.68
say	5.54
be	5.68
can	5.62
we	6.38
hang	3.86
in	5.5
there	5.1
long	4.74
enough	5.46
it	5.02
s	5.04
there	5.1
undoubtedly	5.45
something	5.0
wonderful	7.76
can	5.62
happen	5.28
but	4.24
man	5.9
this	5.06
be	5.68
tough	3.96
time	5.74
at	4.9
that	4.94
stage	5.72
we	6.38
have	5.82
a	5.24
lot	5.78
of	4.94
different	5.38
effort	5.86
to	4.98
try	6.02
to	4.98
figure	5.5
out	4.62
where	5.02
the	4.98
epo	-1
gene	5.42
could	5.52
be	5.68
found	6.54
and	5.22
produce	6.26
to	4.98
make	6.0
epo	-1
we	6.38
be	5.68
frustrate	-1
from	5.18
so	5.08
many	5.82
different	5.38
angle	5.9
the	4.98
ultimate	6.54
frustration	2.34
we	6.38
be	5.68
able	6.56
to	4.98
correct	7.02
the	4.98
ultimate	6.54
frustration	2.34
be	5.68
that	4.94
the	4.98
amount	5.84
of	4.94
material	5.62
we	6.38
be	5.68
get	5.92
from	5.18
gene	5.42
goldw	-1
asser	-1
be	5.68
just	5.76
plain	5.0
not	3.86
	-1
enough	5.46
to	4.98
do	5.76
anything	5.34
useful	7.1
in	5.5
try	6.02
to	4.98
understand	6.56
the	4.98
structure	5.36
of	4.94
epo	-1
well	6.68
so	5.08
that	4.94
we	6.38
could	5.52
find	6.0
the	4.98
gene	5.42
he	5.42
have	5.82
very	6.12
good	7.2
reason	5.54
to	4.98
hold	5.7
back	5.18
because	5.0
he	5.42
didn	4.8
t	4.84
know	6.1
we	6.38
might	5.08
just	5.76
waste	2.7
the	4.98
stuff	5.58
it	5.02
w	4.86
as	5.22
the	4.98
only	4.92
stuff	5.58
he	5.42
have	5.82
for	5.22
his	5.56
remain	5.52
twenty	5.9
year	5.38
career	6.66
and	5.22
he	5.42
sure	6.32
as	5.22
heck	4.48
didn	4.8
t	4.84
want	5.7
to	4.98
dissipate	-1
the	4.98
resource	6.46
that	4.94
he	5.42
have	5.82
to	4.98
have	5.82
us	6.26
blow	4.48
it	5.02
away	4.22
the	4.98
darkest	3.64
hour	5.32
of	4.94
epo	-1
be	5.68
when	4.96
i	5.92
sent	5.46
the	4.98
group	5.92
out	4.62
to	4.98
goldwasser	-1
i	5.92
say	5.54
you	6.24
convince	5.78
him	5.54
that	4.94
you	6.24
